,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectful,Courteous,Listening
5529,70.634,148.8333,6104.036,6,5,5,5,2,5,4,6
5530,41.51958,165.7552,4443.003,4,4,3,3,5,3,2,3
5531,58.64675,153.7463,5627.4540000000015,3,4,2,2,3,3,4,3
5532,58.52603000000001,199.4993,5216.299,4,4,3,3,2,4,5,4
5533,69.78435999999999,136.9676,5924.92,3,3,3,5,3,4,3,4
5534,36.19603,159.4956,4930.471,3,3,3,3,3,3,5,2
5535,56.54286,138.671,4967.3420000000015,3,3,4,6,3,3,2,3
5536,65.41235,195.3291,5910.47,3,4,3,3,2,3,3,4
5537,66.63528000000001,126.1737,3382.4240000000004,3,3,5,3,4,3,3,2
5538,66.17528,117.5976,5639.931,4,2,4,4,3,3,4,3
5539,59.6877,124.3818,5118.044,3,3,2,4,5,2,3,3
5540,60.83302,163.0008,3382.4240000000004,2,3,2,4,2,3,3,4
5541,36.19603,234.1961,4831.532,4,4,3,3,3,3,4,3
5542,71.08539,151.6525,5911.717,3,3,3,2,5,2,3,3
5543,45.18454000000001,183.7454,4081.555,2,3,4,5,3,3,3,3
5544,64.16494,127.0036,5526.915,4,2,4,4,4,3,4,3
5545,36.19603,162.5953,4318.7559999999985,2,2,3,3,4,3,3,3
5546,60.9767,123.9516,3382.4240000000004,3,4,4,1,5,5,3,3
5547,51.32084,119.9571,4501.4209999999985,2,3,2,3,3,3,2,5
5548,66.91611999999999,195.4147,5863.403,4,3,3,3,3,3,3,3
5549,47.4558,188.4983,4347.952,4,3,3,1,5,2,2,5
5550,65.73734,223.4908,5881.848000000001,4,2,2,4,3,4,3,4
5551,59.01535,147.3097,5055.537,3,2,2,2,4,2,2,3
5552,58.60767,173.3728,5350.191999999999,4,3,3,2,5,3,2,5
5553,61.38199,163.139,5782.143,4,5,5,3,5,4,4,4
5554,48.35393,130.1858,4711.281,4,4,2,3,5,2,4,3
5555,71.9076,152.2936,6457.249,3,4,4,3,4,3,3,4
5556,51.17826,111.9373,4205.731,4,4,4,3,3,4,4,4
5557,63.05008,168.1534,5530.4209999999985,3,4,4,3,3,5,3,4
5558,43.2487,241.9922,4231.393,3,3,3,4,5,3,3,3
5559,61.92686,165.7816,3382.4240000000004,4,4,2,5,2,5,4,5
5560,43.29451,180.5382,4007.11,4,4,2,4,4,2,3,3
5561,53.66219,228.5684,4838.974,3,3,4,4,3,3,2,2
5562,36.19603,112.4309,3382.4240000000004,2,4,4,3,4,2,4,4
5563,69.05558,222.3407,6723.721,4,3,4,4,2,4,4,1
5564,56.09481,240.5189,5739.181,4,4,4,3,4,4,4,5
5565,68.03309,222.7021,6349.32,5,5,4,3,3,6,4,4
5566,61.22216,119.5593,5365.288000000001,1,3,2,3,4,3,5,2
5567,41.8312,188.387,4518.564,6,5,4,4,3,4,3,5
5568,36.19603,103.6783,5530.818,5,4,4,2,5,3,4,3
5569,71.03451,117.0874,3382.4240000000004,4,4,4,4,4,4,5,2
5570,36.19603,208.5282,6062.895,3,3,2,2,5,1,1,5
5571,36.19603,161.0875,6284.979,4,3,3,5,2,4,3,4
5572,64.48138,234.428,6277.701999999998,4,3,4,4,2,3,5,3
5573,52.98075,206.2416,4866.73,4,3,3,5,3,3,3,5
5574,62.20987,162.921,5815.858,5,4,5,4,3,4,5,7
5575,64.41881,242.7443,3382.4240000000004,4,3,5,5,4,5,4,4
5576,62.84931,101.2807,3382.4240000000004,4,3,4,3,4,3,2,3
5577,59.86174000000001,143.7042,5592.353,5,4,6,2,4,4,3,3
5578,59.2505,162.5012,3382.4240000000004,1,2,3,5,2,3,2,3
5579,66.00861,221.3256,5933.315,3,5,4,2,6,2,3,5
5580,41.09169,170.3542,3653.559,3,3,3,3,3,4,4,3
5581,70.73353,125.5617,6024.266,3,3,3,3,5,2,3,3
5582,62.01927,251.9903,5770.797,4,4,3,4,2,2,4,2
5583,63.28283,190.5816,3382.4240000000004,5,4,4,3,3,5,5,4
5584,52.98033,214.9206,5368.842,3,3,2,6,4,6,2,2
5585,58.67143000000001,220.9041,5303.937,4,4,3,4,4,3,6,2
5586,62.65335,116.0904,5678.726,3,4,4,2,3,4,4,3
5587,60.34933,214.0541,6009.464,5,4,5,2,5,3,4,3
5588,40.35976,159.5789,3653.777,5,4,4,5,3,5,4,3
5589,70.49798,141.0088,5939.807,3,3,3,2,4,1,2,3
5590,69.7635,80.33945,5757.754,3,4,3,3,6,4,3,4
5591,61.02521,187.8555,5779.745,3,3,2,2,4,4,5,4
5592,36.19603,270.455,6019.46,5,5,5,2,5,4,2,3
5593,65.49323000000001,149.2751,6135.142,4,4,3,6,2,4,4,4
5594,62.79035,126.4569,5401.505,4,3,4,5,4,3,4,3
5595,41.58309000000001,197.466,3382.4240000000004,1,1,1,3,3,4,3,3
5596,47.99239,265.6889,4579.647,5,5,5,5,4,5,3,5
5597,48.29494,108.4965,4197.553,3,3,3,3,3,5,4,4
5598,43.00021,148.9535,3788.952,2,2,4,2,6,2,3,4
5599,59.60867,181.2531,5326.93,5,3,4,2,4,3,1,6
5600,67.91991,104.7776,3382.4240000000004,3,3,2,4,3,3,2,2
5601,60.99804,232.6399,5876.124,3,4,3,1,5,3,3,3
5602,60.40651,162.2852,5234.43,3,2,1,3,4,3,2,3
5603,47.17819,119.0823,4839.104,3,2,2,1,4,3,3,2
5604,68.83272,124.0084,5722.01,3,3,3,3,3,3,4,3
5605,53.49141,150.13299999999995,4611.987,3,3,3,4,4,3,4,3
5606,57.27044,258.0518,5899.518,3,2,3,4,3,3,2,3
5607,59.43102,184.3064,5361.231,4,4,5,3,5,4,2,2
5608,39.61469,175.2673,3851.448,1,2,2,5,2,2,3,3
5609,61.47987,171.3804,5356.754,3,3,4,1,4,3,3,3
5610,58.54353,129.6216,5432.196999999999,4,5,2,4,3,5,2,2
5611,49.7446,152.5443,4869.488,2,3,2,3,4,3,3,4
5612,66.00869,123.7857,6319.838000000002,4,3,3,2,4,2,3,3
5613,70.02121,165.0604,6274.153,6,5,4,4,3,5,5,5
5614,60.81561,242.4682,5500.343000000002,4,4,5,3,4,3,3,5
5615,60.5779,128.8692,5930.097,4,4,3,4,3,5,4,4
5616,51.58472,149.7171,4489.268,3,3,4,4,4,3,4,3
5617,36.19603,245.1169,5247.4180000000015,2,2,4,4,4,3,3,2
5618,63.30929,137.6367,5592.361999999999,3,2,2,3,4,4,4,3
5619,36.19603,180.5944,5477.886,2,2,4,4,3,4,3,4
5620,65.90305,262.8248,5884.613,2,2,1,6,3,2,2,2
5621,60.87582,212.3504,5536.196,3,3,3,4,3,3,4,3
5622,66.0517,243.4357,6121.655,4,3,5,3,2,5,5,4
5623,36.19603,160.8257,5009.453,4,3,2,4,3,4,3,3
5624,58.97505,196.2076,5813.105,2,1,2,3,2,2,1,3
5625,62.37954000000001,92.37331,5394.351,5,4,4,2,4,3,3,2
5626,70.56358,177.3546,6708.158,2,3,2,2,4,2,2,3
5627,65.07415,127.3793,5632.9659999999985,4,4,4,2,3,4,4,3
5628,36.19603,111.0551,4551.44,3,2,3,3,4,2,3,4
5629,54.2897,163.5267,3382.4240000000004,4,2,3,3,5,3,2,3
5630,36.19603,175.6132,5547.951,2,3,3,3,2,4,3,2
5631,36.19603,186.9321,5526.488,2,4,5,2,4,3,3,4
5632,56.9978,138.7986,5348.995,4,5,4,3,4,3,4,3
5633,46.30619,137.2864,4243.9090000000015,1,2,2,3,5,2,2,3
5634,66.7449,152.2058,6382.531,5,4,4,2,4,4,4,4
5635,65.29309,138.7896,6160.221,5,4,4,4,4,3,5,4
5636,58.05485,123.4307,4984.85,1,1,2,2,5,2,1,2
5637,56.79909,149.2661,4884.457,4,4,4,3,4,3,4,4
5638,71.93174,130.2153,6599.565,3,4,4,3,4,4,3,3
5639,59.85396,183.1221,3382.4240000000004,3,2,2,4,4,2,3,2
5640,69.32327,212.6814,6518.166,2,2,2,3,4,4,4,3
5641,61.0911,147.2096,5653.373000000001,4,3,4,4,4,4,3,3
5642,64.91322,171.07299999999995,5715.03,5,5,4,3,4,3,3,3
5643,36.19603,253.0886,6131.484,4,5,4,4,4,5,6,5
5644,47.64072,169.5786,4130.432,5,5,5,3,4,4,4,5
5645,71.3084,116.5464,6144.769,4,3,3,5,4,3,4,3
5646,65.21791999999999,187.3128,5874.281,3,4,4,4,1,5,4,4
5647,48.98002,147.7179,4335.611,3,3,4,3,4,3,3,3
5648,64.19627,152.6581,6083.758000000002,2,4,5,3,3,4,3,4
5649,71.71986,174.3924,6296.462,2,2,2,4,3,3,1,2
5650,36.19603,130.9161,6247.646,2,1,2,2,4,4,3,3
5651,61.91778000000001,220.9529,5672.644,4,4,4,5,4,6,4,2
5652,48.08209,245.0491,5064.062,5,4,3,4,3,3,3,6
5653,41.94323,141.0088,4185.585,5,4,4,3,4,4,3,3
5654,36.19603,126.1361,4531.043,4,4,3,4,3,3,4,3
5655,65.83915999999999,139.3577,5992.347,4,4,5,3,6,4,4,5
5656,57.40724,220.0662,5545.048000000002,4,2,4,6,2,3,5,6
5657,71.9056,174.081,3382.4240000000004,3,3,3,3,5,2,2,3
5658,60.76709,126.2375,5576.448,4,5,4,2,4,3,3,2
5659,36.19603,127.013,6070.3,4,3,4,4,4,4,5,3
5660,61.18403000000001,187.0878,5502.689,5,3,3,2,5,3,4,4
5661,36.19603,171.9408,4991.82,4,4,5,6,2,5,3,6
5662,66.15315,159.2222,5812.77,4,5,5,4,3,3,3,1
5663,68.76753000000001,115.1738,5762.603,3,5,4,5,3,4,4,3
5664,54.8774,152.3005,5301.861,3,4,3,4,3,3,4,3
5665,67.0795,231.5171,6157.746,1,1,2,2,3,2,2,2
5666,65.32463,187.789,6557.265,3,3,3,4,4,2,3,3
5667,52.14985,129.1431,5075.833,4,3,3,3,6,3,3,4
5668,42.6954,235.3448,4638.7959999999985,1,2,2,5,3,3,1,1
5669,45.59475,161.8694,3382.4240000000004,3,4,3,1,3,4,4,4
5670,58.42233,227.0374,5227.18,4,3,3,2,5,2,3,2
5671,71.55357,221.3274,6342.143,5,4,3,5,3,5,3,4
5672,36.19603,252.6101,6462.182,3,1,2,4,3,3,2,3
5673,66.77188000000001,162.6971,3382.4240000000004,3,2,4,5,2,4,3,3
5674,57.50673000000001,123.5531,4866.254,5,4,5,2,4,4,4,3
5675,36.19603,148.4951,3382.4240000000004,5,5,5,4,3,4,4,3
5676,68.00844000000001,92.71988,5785.210999999998,3,3,3,2,5,4,3,4
5677,70.41492,142.0616,6104.193,4,5,4,3,4,3,4,3
5678,68.32614000000001,130.1324,6335.855,5,4,4,5,4,3,5,4
5679,54.71778000000001,174.4676,5229.210999999998,3,4,4,3,4,4,4,4
5680,39.13842,136.6067,3260.745,2,3,3,3,4,1,2,3
5681,57.49365,142.4256,5473.391,5,6,4,4,3,5,3,5
5682,60.23114,125.7125,5394.915,3,4,2,5,3,3,2,3
5683,47.55305,170.6239,4217.9079999999985,5,4,4,2,4,4,5,5
5684,67.72122,274.3471,6149.656,3,3,3,2,5,2,2,1
5685,61.94735,276.4559,5945.935,3,3,3,5,2,3,5,3
5686,68.29684,179.6545,5867.545,3,4,3,2,3,4,2,5
5687,70.30403000000001,147.321,6069.194,4,4,4,4,3,4,5,4
5688,37.5005,148.1828,3614.976,2,3,4,4,4,3,4,4
5689,60.34404,168.6461,5089.776,3,3,3,3,5,3,3,3
5690,57.36372,158.7058,5095.503,4,5,5,2,5,4,3,4
5691,57.50491,141.7873,5434.731,4,4,3,6,2,5,5,4
5692,42.67725,214.3641,3912.209,2,2,4,5,1,5,4,5
5693,65.4426,146.5558,5524.248000000001,3,4,4,3,5,3,4,3
5694,63.15946,151.4965,5417.866999999998,3,2,4,3,4,4,3,4
5695,65.60287,148.6253,6147.448,2,3,3,4,2,2,3,5
5696,70.70015,114.2057,6359.976,3,2,3,3,3,2,4,3
5697,71.4064,201.9952,6400.696999999999,4,5,4,2,5,3,3,5
5698,51.61804,232.8524,4716.062,4,4,4,4,4,5,4,4
5699,67.40482,117.639,5748.366,4,4,4,4,3,5,4,4
5700,70.62907,128.3241,6045.139,5,6,6,4,5,4,4,4
5701,70.64296999999998,264.6524,6503.161,3,4,4,4,3,3,2,4
5702,61.78729000000001,247.5615,6106.679,2,3,3,3,4,4,2,3
5703,66.54231999999999,152.0597,3382.4240000000004,5,5,5,2,4,5,3,5
5704,63.06195,124.6085,5268.837,4,3,3,3,4,4,4,4
5705,70.22928,197.6595,6865.468000000002,4,5,5,3,3,5,4,1
5706,63.06098000000001,151.3333,5716.052,5,4,5,4,4,4,3,3
5707,56.31481,254.9717,5401.8780000000015,3,3,2,4,4,3,4,4
5708,55.69627,210.5443,5230.495,2,2,3,2,5,1,2,2
5709,66.00149,241.5163,5956.934,4,4,4,5,4,3,4,4
5710,60.37441999999999,174.1018,6089.89,2,3,3,4,2,4,4,4
5711,66.19811,148.813,3382.4240000000004,2,4,4,4,2,3,3,3
5712,47.6364,160.3979,4121.779,4,3,4,5,3,4,3,4
5713,54.69435,257.5536,5298.949000000001,4,4,4,3,2,4,3,3
5714,63.05421,171.7044,5962.861,3,2,2,2,5,1,1,4
5715,54.78051,132.7041,5151.2159999999985,4,2,4,3,3,3,4,3
5716,55.38418000000001,160.529,3382.4240000000004,4,4,5,1,5,3,2,3
5717,47.40586,150.1226,3382.4240000000004,4,3,2,5,4,3,5,3
5718,65.45306,189.8853,6374.103,4,3,3,1,4,3,5,4
5719,71.7712,127.2898,6101.516,1,2,4,4,3,3,3,2
5720,69.15481,137.4757,5739.93,4,4,4,6,3,5,4,4
5721,54.67054,169.0256,4647.666,3,4,3,5,1,5,4,5
5722,51.48861,203.1844,4811.299,4,4,4,4,3,2,2,4
5723,36.19603,156.9077,5209.859,5,5,4,4,3,4,4,4
5724,57.65975,118.0495,5319.499,2,2,3,3,3,2,3,3
5725,36.19603,181.1403,4861.721,2,2,3,4,4,2,3,2
5726,70.49565,140.8712,6722.144,3,3,4,4,3,5,3,3
5727,50.42623,172.0013,4533.008,4,3,3,3,4,3,2,4
5728,58.74129,128.4305,4901.492,3,4,3,3,6,2,1,4
5729,52.65622,183.1517,3382.4240000000004,4,3,4,3,4,6,1,2
5730,54.01225,79.24972,4585.714,4,4,3,5,2,5,4,5
5731,65.95331999999999,142.2086,3382.4240000000004,1,2,2,5,4,2,1,3
5732,63.01903000000001,169.2764,6020.276999999999,3,4,4,2,3,4,4,6
5733,71.00745,133.3375,6543.11,5,2,3,1,4,3,3,3
5734,71.02256,107.0552,6399.222,5,6,5,6,2,5,4,3
5735,42.80596,255.1706,4784.797000000001,4,3,3,4,3,5,3,4
5736,62.15286,172.8348,5615.849,4,3,4,3,4,3,4,3
5737,50.89715,229.2955,4646.443,4,5,5,4,4,4,3,4
5738,57.20095,160.4402,4966.136,2,2,1,5,2,3,2,4
5739,36.19603,163.3601,6205.696,2,1,3,3,4,3,3,3
5740,60.32779,135.9212,5036.335,3,3,4,3,5,4,5,3
5741,64.47076,160.8498,3382.4240000000004,4,4,4,4,3,6,4,3
5742,60.16687,172.6198,5553.301,5,3,4,4,4,5,6,4
5743,69.76805,159.9091,3382.4240000000004,3,3,4,5,3,3,4,2
5744,64.44445,113.1409,5460.55,4,4,3,3,5,2,3,1
5745,71.00882,190.3133,6742.932,4,4,4,4,2,3,3,2
5746,67.93006,255.8208,6640.555,4,4,4,4,3,5,3,5
5747,52.51777,236.0045,5463.71,2,4,2,3,4,2,2,2
5748,69.5048,214.3411,6391.573,4,3,4,3,4,2,2,4
5749,43.86844,151.4868,3992.719,3,3,4,4,4,3,3,2
5750,64.44731999999999,149.9864,6093.092,3,3,3,3,3,3,5,3
5751,64.12634,141.2305,5849.464,5,5,5,4,2,5,3,5
5752,61.80743,129.0421,5989.986,3,4,2,2,4,3,3,3
5753,59.71663,148.0158,4970.688,6,6,4,2,5,4,4,4
5754,66.60766,144.4082,6398.1190000000015,5,4,3,4,2,4,4,5
5755,60.8744,137.981,5269.999,3,3,2,3,3,2,3,3
5756,47.43916,129.0387,4526.335999999998,4,3,4,5,4,3,2,5
5757,62.04664,114.2495,5754.565,2,2,1,7,2,4,3,3
5758,62.56058,134.3997,5830.301,2,3,3,6,3,2,4,4
5759,36.19603,223.6483,5983.813,4,3,3,3,3,2,4,5
5760,62.75224,136.8202,5865.625,4,5,4,4,2,4,2,5
5761,36.19603,134.7828,5004.36,4,3,4,4,4,5,4,5
5762,70.97645,111.3907,5781.732,4,4,3,1,6,2,2,2
5763,51.27317,159.2828,4927.165,3,3,4,3,4,4,3,5
5764,67.75314,267.2822,3382.4240000000004,3,3,2,2,4,2,3,3
5765,52.29353,173.9516,4797.122,3,3,3,2,6,2,4,2
5766,54.7075,114.8716,4974.164000000002,3,2,3,4,3,4,3,3
5767,61.74103,149.518,5514.944,6,6,6,3,4,4,4,5
5768,65.12119,263.5701,6021.416,4,4,6,4,4,4,3,3
5769,54.76926,224.4839,3382.4240000000004,4,4,3,4,4,2,2,3
5770,70.18932,232.2393,3382.4240000000004,6,5,3,4,4,5,6,5
5771,36.19603,129.30700000000002,5771.252,5,4,3,2,5,4,3,4
5772,63.28674,140.1572,6024.715,3,3,5,4,4,3,3,4
5773,59.1618,116.9093,4895.745,3,4,4,2,4,4,3,4
5774,58.78686999999999,138.629,5562.052,4,4,3,4,3,3,3,3
5775,65.70769,266.5786,6091.065,2,3,2,4,4,5,5,3
5776,63.45489,185.1376,6161.945,2,2,2,2,5,2,2,3
5777,68.41013000000001,168.5823,5971.516,4,3,3,3,4,4,3,5
5778,70.23949,172.2895,6484.788000000001,4,4,4,3,2,5,4,5
5779,56.32645,235.5942,5640.809,3,3,5,4,1,5,1,2
5780,57.67289,115.8166,4920.518,2,1,3,3,5,3,4,3
5781,60.82718000000001,246.0212,6066.504,5,4,5,4,2,4,5,4
5782,69.76544,127.4533,6174.825,1,2,2,3,3,2,3,2
5783,66.63219000000001,129.1024,6084.512,5,4,4,4,3,4,5,5
5784,36.19603,136.4401,6003.62,3,2,3,4,2,5,5,4
5785,61.75654,102.0166,5237.396,3,4,3,4,4,3,3,2
5786,60.34007,212.6045,5367.057,3,4,5,5,3,5,4,4
5787,44.02354,119.8168,4031.487,4,3,3,5,2,4,3,5
5788,63.66434,107.0839,5796.1,4,4,5,4,4,5,4,3
5789,61.62651999999999,181.1648,5225.36,3,3,4,4,1,5,4,4
5790,70.17488,194.0649,6134.696999999999,4,4,4,3,5,3,4,2
5791,61.29358000000001,104.6399,5289.9540000000015,3,2,4,2,4,2,3,3
5792,68.01745,112.7311,3382.4240000000004,3,3,4,4,3,4,6,5
5793,69.68705,208.5353,3382.4240000000004,5,5,4,3,4,3,3,3
5794,67.65646,162.2414,5824.239000000001,3,2,2,1,4,2,3,4
5795,50.09295,137.6472,4941.679,3,3,3,4,2,3,5,5
5796,47.99043,172.857,4442.5340000000015,2,3,4,4,3,3,4,5
5797,69.14535,126.8542,5938.866,5,5,4,3,3,4,5,4
5798,47.91787,119.6807,4869.334,2,3,3,3,3,3,3,3
5799,65.87411999999999,147.7361,5557.722,4,4,4,2,4,4,4,4
5800,59.66274,112.9284,4939.551,4,4,3,4,3,5,5,4
5801,58.50278,106.4319,5080.068,3,3,3,4,4,3,4,3
5802,61.54602,174.6744,5668.1590000000015,2,3,3,5,2,4,3,4
5803,66.99754,191.8185,5659.938,4,3,3,3,4,2,2,4
5804,69.74139,150.1657,6017.607,2,2,3,3,5,4,2,3
5805,58.91354000000001,205.6017,5208.138,2,2,2,2,5,2,1,1
5806,67.61943000000001,150.3838,3382.4240000000004,4,3,3,4,3,4,3,5
5807,36.19603,104.8912,4610.806,5,4,4,4,4,3,3,4
5808,59.94889000000001,162.7851,5641.701,3,3,4,4,4,3,4,5
5809,70.31022,190.6017,3382.4240000000004,4,4,4,4,2,3,4,2
5810,59.6057,182.4301,5247.011,3,2,4,2,5,2,3,4
5811,44.89823,194.82,4183.049,4,3,2,3,4,2,5,2
5812,50.98192,169.5376,4477.61,3,2,3,3,3,3,3,2
5813,36.19603,182.9003,3382.4240000000004,3,4,4,4,5,4,4,3
5814,61.33886,164.7672,5871.889,3,3,2,3,2,3,3,3
5815,47.96511,116.4435,4181.676,4,3,4,2,4,3,4,3
5816,54.23273,251.7481,4968.719,3,3,3,6,2,5,4,4
5817,57.78109,123.476,4768.979,2,3,2,3,5,3,3,2
5818,67.90183,254.4506,6171.56,4,4,3,5,3,4,3,4
5819,62.24788,105.18,5848.0059999999985,4,5,4,3,4,4,5,3
5820,36.19603,137.4333,5859.752,3,3,4,5,4,5,3,4
5821,62.32519,174.709,5555.87,5,5,5,3,4,3,4,5
5822,60.04073,160.4269,5174.274,4,5,4,4,4,5,4,6
5823,68.07677,146.4416,5837.518,4,4,4,2,6,3,3,1
5824,59.79068,131.0182,5586.429,4,3,3,4,3,5,4,4
5825,58.09895,139.9325,3382.4240000000004,1,2,3,5,2,3,3,4
5826,62.11937,149.8743,5481.366,4,4,4,3,5,3,4,3
5827,44.39429000000001,153.5165,3382.4240000000004,2,2,3,4,4,1,4,4
5828,71.30912,233.4958,6667.975,4,3,4,4,3,5,5,5
5829,62.04916,138.8657,5866.496,4,4,6,3,5,4,4,2
5830,67.19295,154.9958,6411.161,4,4,5,3,4,4,5,3
5831,63.28078000000001,187.3621,5611.6219999999985,2,3,2,4,3,3,3,3
5832,71.58072,130.9272,6590.288000000001,3,2,2,2,4,2,2,3
5833,36.19603,113.8864,6385.814,6,4,4,4,3,7,5,4
5834,65.3851,166.5128,5902.5430000000015,4,4,4,3,3,3,4,3
5835,64.12772,140.3719,3382.4240000000004,3,2,3,4,5,3,5,3
5836,69.97238,243.6285,6854.114000000001,3,5,4,4,3,3,3,4
5837,57.44027,246.3031,5385.187,3,3,3,1,5,3,2,3
5838,50.46018,178.8314,5066.934,1,1,3,2,4,2,1,2
5839,62.18037,184.8311,5479.036,4,5,4,2,5,2,3,2
5840,61.82935,139.9859,5562.4209999999985,4,3,3,4,3,4,3,5
5841,60.69461999999999,115.897,5316.712,5,5,6,5,4,4,4,4
5842,61.85233,215.065,5466.2559999999985,3,3,2,5,4,3,4,4
5843,57.17893,125.1934,4723.544,3,3,3,2,6,3,3,2
5844,69.95421,84.07715,5848.904,3,3,5,4,4,4,5,3
5845,59.21586,140.0181,5475.3409999999985,2,3,3,2,4,2,3,3
5846,69.09557,149.1824,6017.8690000000015,4,4,4,5,2,6,3,4
5847,47.83008,254.3038,4656.201,3,4,3,4,4,4,4,5
5848,71.39166,187.3861,6799.703,3,4,3,4,5,3,4,4
5849,63.07092,221.7105,5768.283,1,2,1,3,5,2,2,5
5850,53.75074,202.0636,5232.069,4,5,3,4,4,4,4,3
5851,63.67009,160.232,5576.066,4,4,5,3,4,3,6,6
5852,40.76616,184.9362,3832.149,5,4,5,3,3,4,4,3
5853,60.54883,150.6874,5617.743,4,3,4,3,5,2,2,2
5854,54.24636,178.9986,4874.991,4,4,4,5,3,4,3,4
5855,62.39739,114.4132,3382.4240000000004,1,2,3,5,1,3,3,3
5856,67.29466,113.9813,5748.451999999998,2,2,4,3,3,3,3,4
5857,68.14379,126.9413,6167.764,4,3,5,4,4,3,3,3
5858,69.29855,193.4024,5995.291,5,5,4,3,4,3,3,3
5859,47.78655,173.257,4317.862,4,3,3,3,3,4,3,3
5860,48.44746,192.0416,4246.328,4,4,3,2,4,3,3,3
5861,44.99139,256.8391,5009.99,2,4,4,3,5,3,3,3
5862,57.56205,170.7181,4953.477,3,3,4,5,2,3,5,4
5863,70.00887,173.1693,6127.722,3,2,4,3,3,2,3,2
5864,38.05187,194.7243,3754.323,4,5,4,2,6,2,2,3
5865,67.20585,154.7536,6294.426,3,3,4,2,5,3,3,3
5866,55.3519,179.6215,4851.2559999999985,2,3,3,7,2,3,4,2
5867,65.67374000000001,238.564,6417.345,4,4,5,4,3,2,3,3
5868,36.19603,153.3187,3382.4240000000004,3,4,4,3,4,3,3,2
5869,65.31603,172.8724,5613.209,3,3,3,4,3,3,3,6
5870,39.5421,127.413,3656.356,4,3,4,3,4,4,4,4
5871,61.59822,151.9659,5412.512,5,5,4,1,6,4,3,2
5872,71.83398000000003,130.8284,6659.547,2,2,2,3,4,2,2,3
5873,71.0114,193.4473,6053.672,4,4,4,4,4,3,4,3
5874,64.60644,254.638,6426.687,5,5,4,5,3,5,5,4
5875,36.19603,130.629,4947.825,3,4,4,3,4,3,3,2
5876,61.00151999999999,229.2707,3382.4240000000004,4,3,4,3,4,2,4,3
5877,60.92178000000001,115.7222,5511.58,3,3,4,3,4,3,3,2
5878,64.63019,192.0004,5595.2559999999985,3,3,3,2,5,3,3,4
5879,66.9541,217.4768,6002.16,1,1,2,3,4,4,2,2
5880,71.80429000000002,135.4321,6125.821999999999,5,5,5,3,3,6,6,4
5881,37.04125,150.2423,3822.546,3,3,4,3,3,5,4,5
5882,46.55404,220.5154,4194.186,4,3,4,5,3,3,4,4
5883,65.54969,204.405,5976.69,3,3,3,2,4,3,1,4
5884,57.18854,160.6976,4801.929,5,5,4,4,3,5,5,6
5885,44.89729000000001,171.7617,4323.818,3,3,3,6,4,3,3,3
5886,69.90673000000001,116.7275,6470.044,3,2,4,4,6,4,3,2
5887,58.9945,139.5317,5514.923000000002,3,3,4,3,5,1,2,3
5888,62.94906999999999,145.5889,3382.4240000000004,4,4,5,4,2,4,5,5
5889,64.07956,183.2964,5655.456,2,1,2,4,3,3,3,2
5890,46.55143,130.87,4616.261,5,4,4,3,5,5,4,4
5891,40.7843,171.5322,4050.379,3,3,3,4,2,4,4,4
5892,56.03048,167.9327,4821.712,3,2,4,3,3,4,3,4
5893,68.89551,151.3772,6083.416,4,4,3,2,3,3,5,3
5894,66.94288,181.0805,5874.696,3,3,4,3,4,5,3,1
5895,36.19603,127.0337,5573.345,4,4,3,3,3,3,4,4
5896,56.28159,139.4679,5070.792,3,3,2,5,3,4,4,4
5897,62.11875,175.0275,5940.706,4,4,3,3,2,3,5,4
5898,61.2541,243.5587,6191.58,3,4,5,1,4,2,4,2
5899,50.76733,129.0517,5148.146,3,3,3,5,4,3,4,3
5900,71.82845999999998,174.0218,6399.071999999999,3,2,4,4,2,3,5,3
5901,70.73486,154.894,3382.4240000000004,3,3,3,2,5,2,4,3
5902,40.12358,203.4478,4439.359,2,3,3,3,3,4,3,4
5903,55.67612,109.1519,4661.219,4,5,5,5,2,4,4,4
5904,67.97028,128.3091,5805.234,3,2,3,3,4,3,2,4
5905,48.31617,160.2888,3382.4240000000004,3,3,2,4,4,3,3,4
5906,68.88054,186.1303,6294.156,2,2,3,4,3,3,3,3
5907,36.19603,92.89966,5733.797,3,3,4,3,3,3,4,2
5908,56.81183000000001,160.9462,4819.115,5,4,4,4,2,4,4,3
5909,58.09792,131.9811,5440.7069999999985,4,5,5,3,3,3,3,3
5910,36.19603,129.3013,6398.842,3,3,3,4,2,4,3,4
5911,66.31056,136.0265,5847.437,5,5,6,5,3,5,3,4
5912,40.13259,266.3062,3382.4240000000004,5,4,5,3,5,5,4,3
5913,71.11315,93.39784,6242.491999999998,5,5,4,4,5,2,3,3
5914,51.83337,137.7438,4543.828,3,4,3,3,3,3,2,3
5915,66.16845,208.3116,6376.64,5,5,3,3,5,3,4,3
5916,44.47594,207.5174,4735.623,6,5,5,3,3,5,5,5
5917,41.92048,275.8592,4314.293,2,2,4,2,4,2,4,5
5918,69.90151,104.0082,5801.078,5,5,5,4,4,4,4,3
5919,65.07074,223.1641,6323.724,3,2,3,3,2,2,3,4
5920,61.10961,194.4266,5735.232,4,5,4,5,4,3,5,4
5921,36.19603,258.2297,6273.993,4,3,3,6,3,4,4,4
5922,65.51642,194.8325,5862.2159999999985,5,4,5,1,5,3,3,4
